L -336.3000, -1346.2000, 146.3000,  -336.3000, -1333.7000, 146.3000,  0, 0, 0
L -336.3000, -1333.7000, 146.3000,  -288.6000, -1333.7000, 146.3000,  0, 0, 0
L -288.6000, -1333.7000, 146.3000,  -288.3000, -1294.1000, 146.4000,  0, 0, 0
L -276.9000, -1293.7000, 146.4000,  -277.1000, -1345.0000, 146.3000,  0, 0, 0
L -277.1000, -1345.0000, 146.3000,  -320.0000, -1345.0000, 146.3000,  0, 0, 0
L -320.0000, -1345.0000, 146.3000,  -324.9000, -1345.2000, 146.3000,  0, 0, 0
L -324.9000, -1345.2000, 146.3000,  -325.0000, -1346.7000, 146.3000,  0, 0, 0
L -325.0000, -1345.9000, 146.5000,  -336.3000, -1346.0000, 146.3000,  199, 21, 133
L 911.9000, 1030.1000, 78.8000,  989.8000, 1022.1000, 12.9000,  0, 0, 0
L 989.8000, 1022.1000, 12.9000,  1006.0000, 1011.0000, 13.3000,  0, 0, 0
L 1006.0000, 1011.0000, 13.3000,  1044.1000, 1011.6000, 13.3000,  0, 0, 0
L 1044.1000, 1011.6000, 13.3000,  1044.1000, 951.7000, 13.3000,  0, 0, 0
L 1048.5000, 922.3000, 13.3000,  1014.8000, 922.3000, 13.3000,  0, 0, 0
L 1014.8000, 922.3000, 13.3000,  1014.8000, 982.2000, 13.3000,  0, 0, 0
L 1014.8000, 982.2000, 13.3000,  1002.8000, 982.1000, 13.2000,  0, 0, 0
L 1002.8000, 982.1000, 13.2000,  989.1000, 973.4000, 12.6000,  0, 0, 0
L 989.1000, 973.4000, 12.6000,  900.8000, 973.6000, 12.6000,  0, 0, 0
L 900.8000, 973.6000, 12.6000,  893.1000, 903.5000, 9.6000,  0, 0, 0
L 1048.6000, 951.6000, 13.3000,  1048.5000, 922.3000, 13.3000,  199, 21, 133
L 1044.1000, 951.7000, 13.3000,  1048.6000, 951.6000, 13.3000,  0, 0, 0
L 898.3000, 1022.5000, 12.9000,  881.0000, 998.2000, 4.1000,  150, 150, 150
L 881.0000, 998.2000, 4.1000,  871.2000, 1002.5000, 4.5000,  150, 150, 150
L 871.2000, 1002.5000, 4.5000,  890.0000, 1026.5000, 6.4000,  150, 150, 150
L 890.0000, 1026.5000, 6.4000,  898.4000, 1022.6000, 12.9000,  150, 150, 150
L 886.6000, 994.1000, 3.5000,  830.8000, 950.0000, -0.9000,  150, 150, 150
L 830.8000, 950.0000, -0.9000,  870.3000, 946.5000, 1.0000,  150, 150, 150
L 870.3000, 946.5000, 1.0000,  893.4000, 964.2000, 16.8000,  150, 150, 150
L 893.4000, 964.2000, 16.8000,  886.6000, 994.1000, 3.3000,  150, 150, 150
L 92.2000, 436.2000, 106.9000,  95.0000, 436.8000, 106.7000,  0, 0, 0
L 95.0000, 436.8000, 106.7000,  104.7000, 448.2000, 106.1000,  0, 0, 0
L 104.7000, 448.2000, 106.1000,  103.6000, 463.8000, 105.9000,  0, 0, 0
L 103.6000, 463.8000, 105.9000,  91.8000, 473.5000, 106.3000,  0, 0, 0
L 91.8000, 473.5000, 106.3000,  75.9000, 472.3000, 106.6000,  0, 0, 0
L 75.9000, 472.3000, 106.6000,  66.9000, 460.9000, 106.9000,  0, 0, 0
L 66.9000, 460.9000, 106.9000,  67.9000, 445.6000, 107.2000,  0, 0, 0
L 67.9000, 445.6000, 107.2000,  79.0000, 435.9000, 107.2000,  0, 0, 0
L 79.0000, 435.9000, 107.2000,  82.6000, 435.8000, 107.1000,  0, 0, 0
L 71.3000, 415.0000, 107.6000,  70.0000, 417.0000, 107.6000,  0, 0, 0
L 70.0000, 417.0000, 107.6000,  55.1000, 420.8000, 107.7000,  0, 0, 0
L 55.1000, 420.8000, 107.7000,  42.1000, 413.0000, 108.0000,  0, 0, 0
L 42.1000, 413.0000, 108.0000,  38.3000, 397.8000, 108.3000,  0, 0, 0
L 38.3000, 397.8000, 108.3000,  46.4000, 384.6000, 108.3000,  0, 0, 0
L 46.4000, 384.6000, 108.3000,  61.5000, 381.2000, 108.2000,  0, 0, 0
L 61.5000, 381.2000, 108.2000,  74.6000, 389.7000, 107.9000,  0, 0, 0
L 74.6000, 389.7000, 107.9000,  77.9000, 404.0000, 107.7000,  0, 0, 0
L 77.9000, 404.0000, 107.7000,  76.2000, 406.9000, 107.7000,  0, 0, 0
L 53.1000, 340.1000, 109.4000,  43.9000, 351.9000, 108.8000,  0, 0, 0
L 43.9000, 351.9000, 108.8000,  32.4000, 341.0000, 109.0000,  0, 0, 0
L 32.4000, 341.0000, 109.0000,  41.4000, 329.8000, 109.7000,  0, 0, 0
L 41.4000, 329.8000, 109.6000,  53.1000, 340.1000, 109.4000,  0, 0, 0
L -512.5000, -783.3000, 186.1000,  -515.4000, -782.2000, 186.0000,  0, 0, 0
L -515.4000, -782.2000, 186.0000,  -522.2000, -769.6000, 185.3000,  0, 0, 0
L -522.2000, -769.6000, 185.3000,  -518.6000, -755.5000, 183.8000,  0, 0, 0
L -518.6000, -755.5000, 183.8000,  -505.0000, -747.8000, 183.1000,  0, 0, 0
L -505.0000, -747.8000, 183.1000,  -490.7000, -752.2000, 182.9000,  0, 0, 0
L -490.7000, -752.2000, 182.9000,  -483.6000, -766.0000, 183.7000,  0, 0, 0
L -483.6000, -766.0000, 183.7000,  -488.2000, -779.1000, 184.9000,  0, 0, 0
L -488.2000, -779.1000, 184.9000,  -501.5000, -786.3000, 186.3000,  0, 0, 0
L -501.5000, -786.3000, 186.3000,  -504.5000, -785.6000, 186.5000,  0, 0, 0
L -537.9000, -800.8000, 187.0000,  -535.3000, -799.1000, 186.9000,  0, 0, 0
L -535.3000, -799.1000, 186.9000,  -532.0000, -784.4000, 185.8000,  0, 0, 0
L -532.0000, -784.4000, 185.8000,  -539.8000, -772.0000, 184.7000,  0, 0, 0
L -539.8000, -772.0000, 184.7000,  -554.9000, -768.7000, 184.2000,  0, 0, 0
L -554.9000, -768.7000, 184.2000,  -567.2000, -777.0000, 184.6000,  0, 0, 0
L -567.2000, -777.0000, 184.6000,  -570.2000, -792.5000, 185.7000,  0, 0, 0
L -570.2000, -792.5000, 185.7000,  -561.4000, -804.5000, 186.8000,  0, 0, 0
L -561.4000, -804.5000, 186.8000,  -547.2000, -807.0000, 187.2000,  0, 0, 0
L -547.2000, -807.0000, 187.2000,  -544.9000, -805.3000, 187.1000,  0, 0, 0
L -937.2000, 410.7000, 1.3000,  -940.0000, 409.5000, 1.5000,  100, 50, 0
L -940.0000, 409.5000, 1.5000,  -953.7000, 414.8000, 3.4000,  100, 50, 0
L -953.7000, 414.8000, 3.4000,  -959.9000, 428.5000, 4.8000,  100, 50, 0
L -959.9000, 428.5000, 4.8000,  -955.4000, 441.5000, 5.0000,  100, 50, 0
L -955.4000, 441.5000, 5.0000,  -941.6000, 448.7000, 3.8000,  100, 50, 0
L -941.6000, 448.7000, 3.8000,  -928.2000, 444.3000, 2.0000,  100, 50, 0
L -928.2000, 444.3000, 2.0000,  -920.7000, 430.2000, 0.3000,  100, 50, 0
L -920.7000, 430.2000, 0.3000,  -926.0000, 415.6000, 0.2000,  100, 50, 0
L -926.0000, 415.6000, 0.2000,  -928.3000, 414.8000, 0.4000,  100, 50, 0
L -958.4000, 358.3000, 1.4000,  -959.5000, 356.5000, 1.4000,  100, 50, 0
L -959.5000, 356.5000, 1.4000,  -974.1000, 353.1000, 3.0000,  100, 50, 0
L -974.1000, 353.1000, 3.0000,  -986.1000, 360.8000, 4.8000,  100, 50, 0
L -986.1000, 360.8000, 4.8000,  -989.5000, 374.7000, 5.8000,  100, 50, 0
L -989.5000, 374.7000, 5.8000,  -982.3000, 386.8000, 5.5000,  100, 50, 0
L -982.3000, 386.8000, 5.5000,  -969.4000, 390.4000, 4.1000,  100, 50, 0
L -969.4000, 390.4000, 4.1000,  -956.0000, 383.6000, 2.2000,  100, 50, 0
L -956.0000, 383.6000, 2.2000,  -951.9000, 368.9000, 1.1000,  100, 50, 0
L -951.9000, 368.9000, 1.1000,  -953.2000, 366.8000, 1.1000,  100, 50, 0
L 91.3000, -85.2000, -10.9000,  50.2000, -37.8000, -11.3000,  255, 0, 0
L 50.2000, -37.8000, -11.3000,  23.4000, -2.4000, -11.3000,  255, 0, 0
L 23.4000, -2.4000, -11.3000,  90.1000, 17.7000, -11.2000,  255, 0, 0
L 90.1000, 17.7000, -11.2000,  107.3000, 15.6000, -11.1000,  255, 0, 0
L 107.3000, 15.6000, -11.1000,  137.1000, 4.9000, -11.0000,  255, 0, 0
L 137.1000, 4.9000, -11.0000,  160.5000, -2.3000, -11.2000,  255, 0, 0
L 160.5000, -2.3000, -11.2000,  91.3000, -85.2000, -10.9000,  255, 0, 0
L 305.3000, 713.9000, -11.3000,  340.3000, 797.4000, -10.8000,  255, 0, 0
L 340.3000, 797.4000, -10.8000,  389.5000, 808.5000, -10.9000,  255, 0, 0
L 389.5000, 808.5000, -10.9000,  413.8000, 818.6000, -11.1000,  255, 0, 0
L 413.8000, 818.6000, -11.1000,  438.9000, 797.5000, -11.2000,  255, 0, 0
L 438.9000, 797.5000, -11.2000,  428.7000, 782.7000, -10.9000,  255, 0, 0
L 428.7000, 782.7000, -10.9000,  404.7000, 751.9000, -11.1000,  255, 0, 0
L 404.7000, 751.9000, -11.1000,  387.0000, 730.9000, -11.2000,  255, 0, 0
L 387.0000, 730.9000, -11.2000,  305.3000, 713.9000, -11.2000,  255, 0, 0
L -65.9000, 998.3000, -11.2000,  -111.3000, 976.7000, -11.2000,  255, 0, 0
L -111.3000, 976.7000, -11.2000,  -116.9000, 991.4000, -11.3000,  255, 0, 0
L -116.9000, 991.4000, -11.3000,  -117.5000, 998.3000, -11.3000,  255, 0, 0
L -117.5000, 998.3000, -11.3000,  -111.0000, 1020.3000, -11.3000,  255, 0, 0
L -111.0000, 1020.3000, -11.3000,  -100.5000, 1009.6000, -11.3000,  255, 0, 0
L -100.5000, 1009.6000, -11.3000,  -65.9000, 998.3000, -11.2000,  255, 0, 0
L 78.9000, 1287.8000, -11.2000,  10.0000, 1197.7000, -11.3000,  255, 0, 0
L 10.0000, 1197.7000, -11.3000,  -11.2000, 1142.0000, -11.3000,  255, 0, 0
L -11.2000, 1142.0000, -11.3000,  -85.1000, 1123.3000, -11.0000,  255, 0, 0
L -85.1000, 1123.3000, -11.0000,  -36.5000, 1198.0000, -11.2000,  255, 0, 0
L -36.5000, 1198.0000, -11.2000,  -11.2000, 1272.0000, -11.2000,  255, 0, 0
L -11.2000, 1272.0000, -11.2000,  78.9000, 1287.8000, -11.3000,  255, 0, 0
L -1048.1000, 1097.8000, -11.0000,  -1110.7000, 1074.4000, -11.3000,  255, 0, 0
L -1110.7000, 1074.4000, -11.3000,  -1156.6000, 1053.6000, -11.2000,  255, 0, 0
L -1156.6000, 1053.6000, -11.2000,  -1210.1000, 1075.2000, -11.3000,  255, 0, 0
L -1210.1000, 1075.2000, -11.3000,  -1292.7000, 1016.2000, -11.2000,  255, 0, 0
L -1292.7000, 1016.2000, -11.2000,  -1236.7000, 1098.1000, -11.2000,  255, 0, 0
L -1236.7000, 1098.1000, -11.2000,  -1210.7000, 1180.8000, -10.7000,  255, 0, 0
L -1210.7000, 1180.8000, -10.7000,  -1207.6000, 1101.7000, -11.3000,  255, 0, 0
L -1207.6000, 1101.7000, -11.3000,  -1109.4000, 1107.7000, -10.7000,  255, 0, 0
L -1109.4000, 1107.7000, -10.7000,  -1099.1000, 1108.8000, -11.7000,  255, 0, 0
L -1099.1000, 1108.8000, -11.7000,  -1048.1000, 1097.8000, -11.3000,  255, 0, 0
L -687.2000, -279.9000, -10.7000,  -688.9000, -302.8000, -10.8000,  255, 0, 0
L -688.9000, -302.8000, -10.8000,  -712.4000, -322.9000, -11.4000,  255, 0, 0
L -712.4000, -322.9000, -11.4000,  -744.5000, -335.3000, -11.0000,  255, 0, 0
L -744.5000, -335.3000, -11.0000,  -726.6000, -300.8000, -10.9000,  255, 0, 0
L -726.6000, -300.8000, -10.9000,  -710.4000, -265.3000, -11.2000,  255, 0, 0
L -710.4000, -265.3000, -10.5000,  -687.2000, -279.9000, -11.2000,  255, 0, 0
L -754.9000, 944.3000, 126.8000,  -739.7000, 940.3000, 122.5000,  0, 0, 0
L -739.7000, 940.3000, 122.8000,  -743.5000, 925.2000, 122.4000,  0, 0, 0
L -743.5000, 925.2000, 123.2000,  -758.8000, 929.0000, 126.3000,  0, 0, 0
L -758.8000, 929.0000, 127.4000,  -754.9000, 944.3000, 127.9000,  0, 0, 0
